YOB,NKID,DEP,PHON,SINC,DAINC,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD,AES0,AES1,AES2,AES3,AES4,AES5,AES6,AES7,AES8,AES9,AES10,RES0,RES1,RES2,RES3,RES4
68.0,0.0,0.0,0,0.0,13416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60.0,0.0,0.0,0,0.0,42825.0,0.0,0.0,800.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
56.0,0.0,0.0,1,0.0,9464.0,36928.0,14464.0,640.0,0.0,0.0,800.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,1.0,0.0,1,0.0,18928.0,44640.0,50464.0,800.0,0.0,0.0,1000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.0,0.0,0.0,1,15900.0,16500.0,23392.0,48000.0,624.0,880.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29.0,0.0,0.0,1,1700.0,30000.0,54464.0,56000.0,432.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
49.0,2.0,0.0,1,5000.0,43500.0,30464.0,40000.0,300.0,0.0,0.0,220.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,3.0,0.0,0,0.0,25641.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,0.0,0.0,1,0.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41.0,0.0,2.0,1,0.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61.0,1.0,0.0,1,6500.0,37200.0,37856.0,56928.0,1760.0,512.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50.0,2.0,0.0,1,2000.0,48000.0,43392.0,28928.0,1400.0,800.0,0.0,120.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,13260.0,0.0,0.0,240.0,0.0,0.0,120.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59.0,3.0,0.0,1,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52.0,0.0,0.0,1,0.0,42300.0,57856.0,54464.0,872.0,512.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,2.0,0.0,1,0.0,51690.0,34464.0,43600.0,296.0,1480.0,0.0,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39.0,1.0,0.0,1,50000.0,24464.0,23744.0,16800.0,0.0,0.0,0.0,1200.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,6570.0,0.0,0.0,308.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60.0,1.0,0.0,1,0.0,30900.0,50464.0,31164.0,760.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,45000.0,37856.0,14464.0,700.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62.0,1.0,0.0,1,1479.0,23400.0,0.0,0.0,452.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.0,0.0,0.0,1,0.0,18900.0,22464.0,48000.0,440.0,324.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
67.0,0.0,0.0,1,0.0,16929.0,36928.0,52000.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52.0,1.0,0.0,1,0.0,9464.0,43392.0,28928.0,1600.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,2.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,0.0,0.0,1,4670.0,27000.0,0.0,0.0,0.0,0.0,368.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55.0,0.0,0.0,1,10800.0,14832.0,46464.0,14464.0,648.0,156.0,360.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,18928.0,15712.0,23392.0,1680.0,0.0,0.0,120.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46.0,0.0,0.0,1,0.0,30000.0,23392.0,60000.0,720.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56.0,0.0,0.0,1,0.0,0.0,0.0,0.0,480.0,560.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63.0,0.0,0.0,1,0.0,19425.0,0.0,0.0,280.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,1,0.0,18978.0,0.0,0.0,120.0,108.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
57.0,2.0,0.0,1,0.0,16848.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,0,0.0,24000.0,0.0,0.0,0.0,332.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26.0,1.0,0.0,1,0.0,30000.0,8928.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,22500.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,19500.0,0.0,0.0,0.0,0.0,384.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
53.0,0.0,0.0,1,0.0,17400.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65.0,0.0,0.0,1,0.0,6309.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68.0,1.0,0.0,1,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,14892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57.0,0.0,0.0,1,0.0,30000.0,30464.0,18464.0,632.0,120.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,35400.0,26464.0,60000.0,520.0,468.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46.0,4.0,0.0,1,5600.0,42000.0,28928.0,56000.0,440.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,2.0,0.0,1,0.0,9464.0,13568.0,61248.0,0.0,5200.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49.0,2.0,0.0,1,0.0,0.0,6784.0,20000.0,0.0,164.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34.0,1.0,0.0,1,36000.0,0.0,48320.0,28928.0,1600.0,0.0,0.0,80.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,10500.0,42464.0,6464.0,672.0,40.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53.0,3.0,0.0,1,0.0,28206.0,36928.0,34464.0,780.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,2.0,0.0,1,0.0,33000.0,0.0,0.0,476.0,240.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49.0,3.0,0.0,1,2400.0,21600.0,0.0,0.0,448.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.0,0.0,0.0,0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,0.0,2.0,1,5200.0,33000.0,54464.0,4.0,0.0,0.0,0.0,80.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,2.0,0.0,1,34000.0,54000.0,64640.0,23392.0,1800.0,800.0,0.0,2800.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
68.0,0.0,0.0,0,0.0,17247.0,0.0,0.0,332.0,224.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,0.0,0.0,0,0.0,12168.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41.0,0.0,0.0,1,0.0,42000.0,16960.0,3392.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,0.0,0.0,1,0.0,21000.0,6464.0,50800.0,340.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,0.0,0.0,1,10000.0,30000.0,60928.0,56000.0,412.0,0.0,0.0,400.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
65.0,0.0,0.0,1,10000.0,19500.0,34464.0,20464.0,640.0,0.0,640.0,180.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66.0,0.0,0.0,1,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67.0,0.0,0.0,1,0.0,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
59.0,0.0,0.0,1,0.0,48000.0,46464.0,14464.0,760.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0.0,0.0,1,0.0,13014.0,18464.0,3000.0,100.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,2.0,0.0,1,2500.0,42000.0,36928.0,34464.0,880.0,208.0,0.0,28.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65.0,0.0,0.0,1,4283.0,16092.0,0.0,0.0,416.0,0.0,40.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56.0,1.0,0.0,1,0.0,52500.0,28928.0,26464.0,1120.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,15000.0,48928.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.0,4.0,1.0,1,2080.0,18000.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,2.0,0.0,1,5000.0,60000.0,27392.0,46464.0,1400.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40.0,0.0,0.0,0,0.0,0.0,28928.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64.0,0.0,0.0,1,0.0,28500.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26.0,0.0,0.0,1,2640.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,12366.0,20928.0,16000.0,160.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52.0,4.0,0.0,1,0.0,24464.0,17856.0,7392.0,2076.0,500.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,0,0.0,10140.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65.0,0.0,0.0,1,0.0,17250.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66.0,0.0,0.0,0,0.0,16200.0,64000.0,63000.0,424.0,0.0,88.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59.0,0.0,0.0,1,16000.0,27000.0,23392.0,8928.0,0.0,0.0,0.0,80.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,18927.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30.0,0.0,0.0,1,2000.0,24000.0,9264.0,44000.0,300.0,540.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,2.0,1.0,1,0.0,0.0,0.0,0.0,520.0,0.0,0.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52.0,3.0,0.0,1,0.0,42000.0,8928.0,62464.0,912.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,21900.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
66.0,0.0,0.0,1,0.0,22005.0,0.0,0.0,360.0,280.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
60.0,0.0,0.0,1,0.0,13860.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67.0,0.0,0.0,1,0.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,0,0.0,18000.0,0.0,0.0,280.0,0.0,64.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68.0,0.0,0.0,1,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,17100.0,0.0,0.0,480.0,0.0,160.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57.0,2.0,0.0,1,0.0,27000.0,34464.0,0.0,496.0,364.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54.0,2.0,1.0,1,0.0,31200.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.0,0.0,0.0,1,0.0,27000.0,34464.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59.0,0.0,0.0,1,0.0,18928.0,15792.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,0.0,0.0,1,0.0,15600.0,26464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54.0,0.0,0.0,1,0.0,21687.0,28928.0,4928.0,980.0,0.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47.0,3.0,0.0,0,16000.0,7200.0,31392.0,52928.0,1720.0,680.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62.0,1.0,0.0,1,536.0,40434.0,16928.0,4928.0,980.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,5745.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46.0,4.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.0,2.0,1.0,1,0.0,37500.0,0.0,0.0,256.0,300.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55.0,0.0,0.0,1,5799.0,26145.0,46464.0,10464.0,536.0,1080.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
65.0,0.0,0.0,1,0.0,8580.0,0.0,0.0,560.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35.0,0.0,0.0,1,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,7500.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
65.0,0.0,0.0,1,0.0,18750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65.0,0.0,0.0,1,0.0,22257.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44.0,2.0,0.0,1,0.0,45000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,0,0.0,21156.0,0.0,0.0,280.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57.0,0.0,0.0,0,0.0,21000.0,48928.0,46464.0,700.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19.0,0.0,0.0,1,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45.0,2.0,0.0,1,0.0,39464.0,21248.0,928.0,1360.0,336.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.0,0.0,0.0,1,0.0,9630.0,0.0,0.0,432.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27.0,0.0,0.0,1,0.0,3464.0,21248.0,24000.0,640.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,6000.0,0.0,0.0,416.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53.0,2.0,0.0,1,5000.0,22500.0,0.0,0.0,400.0,392.0,80.0,120.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,0.0,0.0,1,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51.0,0.0,0.0,1,0.0,57000.0,64928.0,2464.0,504.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
66.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,700.0,0.0,0.0,1100.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58.0,0.0,0.0,1,0.0,22620.0,0.0,0.0,320.0,316.0,84.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50.0,0.0,0.0,1,0.0,47400.0,3392.0,3392.0,1400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61.0,0.0,0.0,1,15000.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
66.0,0.0,0.0,0,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33.0,0.0,0.0,1,5162.0,32796.0,0.0,0.0,444.0,76.0,412.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
